ID,Wiek,Płeć,Miasto,Liczba_Dzieci,Przychód,Czy_Aktywny,Data_Rejestracji,Opis
8362,45,M,Kraków,2,2153.46,True,2021-02-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8363,28,K,Warszawa,1,3516.66,False,2021-11-13,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8364,33,M,Wrocław,4,8110.03,False,2020-06-30,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8365,21,K,Warszawa,0,4427.33,False,2020-01-25,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8366,37,K,Gdańsk,2,4493.5,True,2021-01-19,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8367,34,M,Warszawa,0,3454.52,True,2023-02-12,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8368,23,K,Poznań,0,5215.6,True,2020-05-03,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8369,52,M,Wrocław,2,6357.22,True,2023-10-21,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8370,42,M,nan,1,3689.24,True,2023-05-09,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8371,35,M,Poznań,1,6013.08,True,2023-12-30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8372,40,K,nan,4,5372.79,True,2022-04-19,nan
8373,23,M,nan,1,4199.3,False,2020-11-02,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8374,37,K,Katowice,2,5039.13,True,2020-04-14,nan
8375,48,M,Katowice,0,10004.76,True,2023-12-02,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8376,31,M,Poznań,3,7237.86,True,2020-06-04,nan
8377,30,K,nan,3,6746.93,True,2020-10-28,
8378,22,K,Wrocław,1,3118.93,True,2020-11-21,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8379,29,M,Wrocław,3,4540.81,False,2021-01-01,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8380,25,M,Kraków,1,8115.31,True,2022-09-19,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8381,18,M,Warszawa,2,4932.12,True,2020-03-02,
8382,37,M,Warszawa,1,4637.2,False,2023-01-31,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8383,37,K,Wrocław,3,2720.08,False,2022-04-15,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8384,30,M,Kraków,4,4640.87,True,2021-11-14,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8385,44,M,Wrocław,2,5087.1,True,2021-05-08,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8386,41,M,Wrocław,2,5450.27,False,2021-09-19,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8387,24,M,nan,1,8430.98,True,2020-10-11,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8388,36,K,nan,1,1904.07,True,2021-02-23,nan
8389,32,K,Gdańsk,3,3860.18,False,2022-06-20,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8390,45,K,nan,2,3721.22,False,2021-08-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8391,37,K,Kraków,3,4900.36,False,2023-03-08,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8392,33,K,Gdańsk,4,5622.84,True,2020-01-01,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8393,25,M,Gdańsk,0,4342.99,True,2022-04-15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8394,33,K,Warszawa,2,3601.24,False,2022-12-21,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8395,34,K,Poznań,2,2180.39,True,2023-06-20,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8396,32,M,Poznań,0,6928.5,False,2022-05-25,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8397,32,M,nan,4,3153.45,True,2021-11-26,
8398,27,M,Wrocław,1,5724.1,False,2022-09-11,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8399,31,K,Kraków,0,5251.17,True,2022-01-19,nan
8400,24,M,Wrocław,2,6054.91,True,2023-12-30,
8401,43,M,Wrocław,0,6204.43,True,2023-06-03,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8402,31,K,nan,1,3375.83,True,2022-08-29,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8403,49,K,Kraków,4,5157.29,False,2020-07-12,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8404,31,K,nan,2,2298.53,True,2023-09-03,
8405,52,M,Warszawa,0,6621.15,True,2023-03-30,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8406,39,M,Warszawa,0,4015.92,True,2022-09-16,nan
8407,46,M,Wrocław,1,3331.09,False,2021-12-08,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8408,27,M,Poznań,3,4903.34,True,2021-07-03,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8409,33,K,Wrocław,2,8048.42,True,2021-06-20,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8410,28,K,Warszawa,0,4714.06,False,2022-10-26,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8411,21,K,Warszawa,0,7170.12,True,2020-08-11,
8412,30,K,Katowice,1,6535.18,True,2020-05-14,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8413,58,M,nan,0,7587.59,True,2022-03-10,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8414,42,K,Poznań,1,5326.44,False,2023-03-01,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8415,30,M,nan,2,4624.08,False,2023-05-31,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8416,53,M,Warszawa,4,4144.89,True,2020-03-25,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8417,39,K,Gdańsk,3,6052.58,True,2021-04-29,
8418,36,M,Gdańsk,3,5213.01,False,2023-09-08,nan
8419,34,K,Gdańsk,0,5343.0,True,2021-08-12,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8420,34,K,Poznań,1,7438.52,True,2020-02-28,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8421,36,K,Warszawa,3,4271.8,False,2020-05-12,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8422,36,M,Gdańsk,2,5790.17,True,2020-06-17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8423,28,K,Kraków,4,4648.17,True,2022-03-06,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8424,24,M,Katowice,2,5621.34,True,2021-06-30,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8425,27,M,Warszawa,1,6840.95,True,2020-04-09,
8426,29,M,Warszawa,4,9063.44,True,2020-07-03,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8427,47,M,nan,1,1112.94,True,2020-07-28,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8428,42,M,Gdańsk,0,5397.02,True,2022-09-10,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8429,28,K,nan,1,9249.1,False,2022-05-24,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8430,45,K,Poznań,1,2891.43,True,2023-10-05,
8431,51,M,nan,1,5969.74,True,2023-04-27,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8432,35,M,Wrocław,3,4889.02,True,2022-08-07,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8433,38,K,Gdańsk,0,5383.4,True,2021-12-26,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8434,29,K,Katowice,0,2357.92,True,2021-12-04,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8435,30,M,nan,1,6307.71,False,2021-03-15,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8436,19,K,Warszawa,3,4361.59,True,2020-01-30,
8437,18,K,Katowice,0,6969.88,True,2021-03-04,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8438,33,K,Gdańsk,4,1866.84,True,2021-02-22,
8439,25,M,Kraków,2,8800.66,True,2020-03-19,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8440,39,M,Kraków,0,3106.79,True,2020-01-31,
8441,32,M,Warszawa,2,8439.57,False,2020-10-16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8442,22,M,Warszawa,1,8458.79,True,2022-05-12,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8443,45,M,Warszawa,4,5394.26,False,2022-06-25,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8444,30,K,Warszawa,2,7764.64,True,2020-12-30,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8445,24,M,nan,2,4804.14,True,2022-09-28,nan
8446,50,K,Kraków,3,4831.68,False,2021-08-15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8447,30,M,nan,4,2930.7,False,2022-03-12,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8448,46,M,nan,4,6977.68,True,2021-08-22,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8449,50,M,Gdańsk,4,3080.36,False,2023-02-02,
8450,49,K,Gdańsk,3,5091.89,False,2023-04-08,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8451,43,M,Poznań,3,4830.26,True,2020-10-15,nan
8452,44,M,nan,2,7354.62,True,2021-08-15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8453,33,K,nan,2,2186.39,True,2020-11-17,nan
8454,28,M,Wrocław,1,3681.64,True,2021-10-09,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8455,29,M,Katowice,4,2977.78,True,2021-04-24,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8456,20,K,Katowice,1,7047.85,True,2022-12-25,
8457,49,M,Kraków,3,4741.97,True,2021-09-13,
8458,18,K,Kraków,2,5327.29,False,2023-01-21,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8459,40,K,nan,2,6074.37,False,2020-06-25,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8460,39,K,Gdańsk,0,6286.58,True,2020-12-28,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8461,37,K,Gdańsk,4,8830.74,True,2020-01-27,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8462,28,K,nan,4,3957.69,True,2022-10-28,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8463,42,K,nan,0,7198.21,True,2023-10-23,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8464,48,K,nan,1,7645.45,True,2022-09-02,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8465,25,M,Warszawa,0,4175.51,True,2022-01-27,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8466,43,M,Wrocław,3,8170.62,False,2022-10-21,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8467,39,K,Wrocław,3,7309.84,True,2021-04-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8468,24,K,nan,3,5460.31,True,2020-03-16,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8469,28,M,Kraków,3,3871.92,True,2023-07-30,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8470,32,M,Gdańsk,2,100.0,False,2021-04-08,nan
8471,25,M,nan,2,17215.61,True,2022-12-17,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8472,31,K,Gdańsk,4,6553.87,True,2022-03-19,
8473,21,M,Warszawa,4,1456.5,True,2023-08-18,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8474,29,M,Kraków,2,4461.58,True,2022-12-04,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8475,30,M,Wrocław,4,6778.03,True,2023-12-15,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8476,22,K,Katowice,0,4523.0,False,2020-08-26,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8477,25,K,Gdańsk,0,4802.96,True,2020-05-02,
8478,36,M,Wrocław,2,5359.99,True,2021-03-31,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8479,45,M,Gdańsk,0,2824.63,True,2021-08-21,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8480,44,M,nan,0,8437.94,False,2023-10-24,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8481,41,M,Kraków,1,6044.71,True,2021-06-02,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8482,47,K,Warszawa,4,652.29,True,2020-05-05,
8483,50,M,Warszawa,2,5277.57,False,2021-10-23,nan
8484,49,K,Kraków,0,7559.71,False,2023-12-21,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8485,35,M,nan,0,8629.37,True,2023-04-22,
8486,25,M,nan,3,7673.36,True,2023-11-28,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8487,29,K,nan,2,2828.61,True,2023-10-25,nan
8488,51,M,Poznań,4,4356.61,False,2022-09-18,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8489,30,M,Katowice,3,868.5,True,2021-06-01,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8490,33,M,Katowice,4,4475.22,False,2021-07-25,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8491,31,K,nan,1,10841.88,False,2023-03-23,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8492,40,M,Warszawa,2,3903.92,False,2022-02-02,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8493,36,M,nan,3,4236.01,True,2020-10-03,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8494,33,K,Wrocław,3,3624.26,True,2023-10-23,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8495,18,K,Warszawa,4,7156.86,True,2020-07-14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8496,32,K,Warszawa,4,3256.19,True,2023-05-15,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8497,39,M,Warszawa,3,4742.7,True,2020-04-26,
8498,35,M,nan,2,2152.43,True,2020-10-17,
8499,31,M,nan,0,1689.17,False,2021-02-14,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8500,56,K,Wrocław,0,5167.83,False,2021-10-14,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8501,18,M,Wrocław,1,5129.02,True,2023-09-13,
8502,37,M,Kraków,1,5210.48,True,2021-03-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8503,31,K,Warszawa,4,5664.29,True,2023-08-16,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8504,33,K,Gdańsk,1,2469.05,True,2021-02-06,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8505,36,K,Wrocław,0,5110.72,False,2021-02-12,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8506,33,K,Warszawa,4,1996.27,False,2020-07-17,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8507,31,K,Wrocław,0,5310.53,False,2020-03-10,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8508,28,K,nan,1,3000.3,False,2023-02-08,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8509,29,M,Katowice,4,4550.77,True,2023-05-21,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8510,50,M,Kraków,4,4878.25,True,2021-02-12,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8511,28,M,nan,0,5834.04,True,2023-05-10,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8512,49,K,Warszawa,1,8442.75,True,2021-02-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
8513,28,K,Warszawa,1,4413.1,True,2021-06-25,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8514,33,M,Katowice,3,8118.51,True,2023-05-20,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8515,19,K,Kraków,1,23460.15,True,2021-05-15,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
8516,26,M,Poznań,1,4286.9,True,2023-11-21,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8517,29,M,Warszawa,2,4739.14,True,2021-03-20,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8518,41,M,Warszawa,4,1677.01,False,2023-05-17,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8519,51,M,Warszawa,0,5130.05,True,2021-03-19,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8520,51,M,nan,4,2686.88,True,2023-06-16,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
8521,33,M,Poznań,4,8862.3,True,2020-05-18,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
8522,30,M,Warszawa,3,5988.71,False,2023-06-15,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8523,46,K,Kraków,1,2439.34,False,2023-08-10,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
8524,36,K,nan,2,5448.16,True,2021-10-08,
8525,18,K,nan,3,1126.37,True,2020-07-28,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
